loan_id,customer_id,institution_id,loan_amount,loan_status,interest_rate,loan_tenure_months,application_date,disbursement_date,maturity_date,emi_amount,purpose_of_loan
3755,4705,2648,922794.625,Active,11.97000027,84,26-03-2024,19-04-2024,14-03-2031,16273.75977,Living Expenses
3756,939,4277,673522.125,Active,16.03000069,96,13-02-2024,04-03-2024,22-01-2032,12490.2998,Living Expenses
3757,247,731,480676.5,Defaulted,9.100000381,72,27-01-2022,04-03-2022,01-02-2028,8688.280273,Course Fees
3758,3612,1232,271273,Active,15.72000027,36,16-03-2025,30-03-2025,14-03-2028,9499.700195,Course Fees + Living
3759,2146,782,300739.4375,Active,13.96000004,84,16-12-2022,27-01-2023,21-12-2029,5629.089844,Living Expenses
3760,18,3477,283191,Active,14.36999989,36,27-11-2024,22-12-2024,07-12-2027,9730.179688,Course Fees
3761,4443,4130,394375.125,Active,11.52000046,48,22-11-2022,30-12-2022,09-12-2026,10292.15039,Equipment & Books
3762,1137,2409,301628.5,Defaulted,15.96000004,84,03-09-2021,06-10-2021,30-08-2028,5984.029785,Course Fees + Living
3763,34,4790,436278.0313,Active,16.54999924,84,28-11-2022,18-12-2022,11-11-2029,8802.669922,Hostel Fees
3764,1106,1821,191983.25,Overdue,14.47999954,60,16-02-2025,01-04-2025,06-03-2030,4515.049805,Course Fees + Living
3765,284,3281,410224.9375,Active,14.06999969,48,29-12-2023,16-01-2024,26-12-2027,11223.55957,Course Fees + Living
3766,225,1982,252890.5156,Active,11.35999966,48,01-01-2022,15-01-2022,25-12-2025,6580.47998,Course Fees + Living
3767,168,4967,509853,Overdue,15.26000023,60,27-09-2023,07-10-2023,10-09-2028,12198.92969,Equipment & Books
3768,2848,720,216554.5469,Active,16.19000053,84,12-05-2025,11-06-2025,05-05-2032,4324.540039,Course Fees
3769,1400,2995,490608.5313,Active,12.10999966,60,29-09-2024,10-10-2024,14-09-2029,10941.61035,Course Fees + Living
3770,23,377,281126.2813,Active,14.35999966,72,23-02-2025,07-04-2025,07-03-2031,5846.910156,Course Fees
3771,210,555,346662.8438,Defaulted,14.43000031,36,19-10-2021,17-11-2021,01-11-2024,11920.16992,Course Fees
3772,2698,2893,415905.9063,Active,12.27999973,36,07-03-2023,23-03-2023,07-03-2026,13869.83008,Course Fees + Living
3773,3738,1451,175129.8281,Active,15.17000008,36,14-08-2024,19-09-2024,04-09-2027,6085.470215,Hostel Fees
3774,4597,2873,384164.9688,Defaulted,11.56000042,36,18-08-2022,31-08-2022,15-08-2025,12679.12988,Course Fees + Living
3775,4059,607,383514.6875,Active,10.38000011,84,09-05-2023,12-06-2023,06-05-2030,6442.259766,Equipment & Books
3776,4923,1377,211681.7031,Defaulted,14.14999962,84,16-06-2022,15-07-2022,08-06-2029,3984.290039,Course Fees
3777,1409,3457,548805.1875,Active,9.329999924,96,29-09-2024,21-10-2024,09-09-2032,8135.359863,Equipment & Books
3778,1167,164,360098,Active,11.19999981,96,11-09-2021,22-10-2021,10-09-2029,5695.419922,Course Fees + Living
3779,1196,2191,386547.7813,Active,9.819999695,84,11-04-2025,23-05-2025,16-04-2032,6381.02002,Living Expenses
3780,1950,3068,659717.5625,Active,11.80000019,96,20-01-2023,10-02-2023,30-12-2030,10651.54004,Living Expenses
3781,1348,2546,195035.25,Defaulted,14.56000042,96,03-07-2024,20-07-2024,08-06-2032,3450.800049,Course Fees + Living
3782,1853,4902,243792.5469,Active,13.43000031,84,22-03-2023,13-04-2023,07-03-2030,4492.830078,Course Fees + Living
3783,1525,1689,907634.9375,Active,11.15999985,72,02-12-2023,05-01-2024,04-12-2029,17349.61914,Course Fees
3784,2215,1800,294261.3125,Active,14.18000031,60,27-01-2022,12-02-2022,17-01-2027,6874.830078,Course Fees
3785,4726,1117,565184.4375,Active,16.38999939,72,19-03-2024,29-03-2024,26-02-2030,12380.62988,Course Fees
3786,2218,3420,696045.75,Defaulted,13.75,84,22-02-2022,11-03-2022,02-02-2029,12947.45996,Course Fees + Living
3787,601,1755,594538.4375,Overdue,11.59000015,84,29-11-2024,29-12-2024,23-11-2031,10365.73047,Equipment & Books
3788,289,3525,415407.2188,Closed,11.80000019,36,06-04-2022,06-05-2022,20-04-2025,13758.62988,Course Fees
3789,2083,1114,499073.6875,Active,11.93000031,72,15-11-2024,17-12-2024,16-11-2030,9738.570313,Course Fees
3790,58,976,649042,Active,12.43999958,84,27-07-2024,01-09-2024,27-07-2031,11609.59961,Course Fees
3791,3531,2483,230133.625,Active,11.39000034,96,30-07-2023,01-09-2023,21-07-2031,3663.139893,Course Fees
3792,4518,2995,535553.6875,Active,12.10000038,48,03-04-2025,16-05-2025,25-04-2029,14129.0498,Course Fees + Living
3793,2406,1185,260311.0313,Active,13.72000027,60,16-12-2023,08-01-2024,12-12-2028,6018.950195,Course Fees
3794,73,4607,861567,Active,14.84000015,48,29-04-2025,14-05-2025,23-04-2029,23908,Course Fees
3795,2925,4095,438652.625,Active,11.06000042,60,13-08-2022,29-08-2022,03-08-2027,9551.049805,Course Fees
3796,4417,2714,450897.5,Active,13.15999985,84,01-01-2023,30-01-2023,24-12-2029,8242.700195,Course Fees
3797,2594,1853,665399.5,Active,13.77999973,60,29-08-2022,18-09-2022,23-08-2027,15407.99023,Course Fees
3798,1448,2424,204812.3438,Active,11.27000046,60,16-12-2024,18-01-2025,23-12-2029,4480.870117,Equipment & Books
3799,384,2101,334998.3125,Active,13.75,48,07-10-2023,25-10-2023,04-10-2027,9111.759766,Course Fees + Living
3800,714,2951,286309.6563,Active,14.98999977,96,18-01-2024,31-01-2024,20-12-2031,5135.930176,Course Fees + Living
3801,2014,373,646439.0625,Active,9.68999958,96,27-05-2023,13-06-2023,02-05-2031,9701.879883,Course Fees + Living
3802,1221,970,398619.6563,Active,15.94999981,36,18-07-2022,09-08-2022,24-07-2025,14004.96973,Living Expenses
3803,681,4267,443798.7813,Closed,10.36999989,36,31-12-2021,26-01-2022,10-01-2025,14398.32031,Course Fees
3804,2939,4517,547878.125,Active,9.720000267,60,17-10-2021,11-11-2021,16-10-2026,11564.94043,Course Fees
3805,2811,1312,368812.6563,Active,11.43000031,48,16-02-2023,23-03-2023,02-03-2027,9609.589844,Course Fees + Living
3806,480,1397,290323.5938,Active,14.19999981,84,28-02-2025,02-04-2025,25-02-2032,5472.029785,Living Expenses
3807,3417,2615,322139.3125,Overdue,9.18999958,60,02-03-2025,24-03-2025,26-02-2030,6716.990234,Course Fees + Living
3808,2789,2127,324931.1563,Defaulted,13.98999977,48,20-08-2021,01-09-2021,11-08-2025,8877.700195,Course Fees + Living
3809,766,201,403465.8438,Active,11.67000008,84,07-06-2024,16-07-2024,10-06-2031,7051.830078,Course Fees + Living
3810,4519,3183,297855.1563,Active,16.77000046,60,28-03-2025,28-04-2025,02-04-2030,7365.220215,Course Fees
3811,2685,4623,288454.0625,Active,15.40999985,36,01-01-2025,16-01-2025,01-01-2028,10057.78027,Course Fees + Living
3812,466,3264,460492.4688,Overdue,15.67000008,36,29-07-2021,25-08-2021,09-08-2024,16115.7002,Course Fees
3813,1822,3113,317896.5625,Active,11.63000011,96,24-10-2022,28-11-2022,17-10-2030,5102.339844,Course Fees
3814,3396,3654,435083.2188,Active,11.73999977,84,28-02-2024,23-03-2024,15-02-2031,7618.930176,Course Fees + Living
3815,1677,1460,284713.4688,Defaulted,13.71000004,36,27-07-2022,08-09-2022,23-08-2025,9690.290039,Course Fees + Living
3816,3852,509,279852.6563,Active,14.53999996,48,21-11-2024,05-12-2024,14-11-2028,7723.669922,Course Fees
3817,250,1216,801277.625,Active,13.35000038,72,17-12-2023,13-01-2024,12-12-2029,16232.91016,Course Fees
3818,41,798,807027.9375,Active,11.01000023,72,31-12-2023,12-02-2024,11-01-2030,15366.75,Course Fees
3819,143,417,349857.8125,Active,9.619999886,72,02-03-2025,15-04-2025,15-03-2031,6415.100098,Course Fees
3820,2005,4813,401243.1875,Active,14.02999973,96,09-05-2024,29-05-2024,17-04-2032,6976.419922,Course Fees + Living
3821,2598,819,264080.8438,Active,14.42000008,84,07-12-2024,10-01-2025,05-12-2031,5010.069824,Course Fees + Living
3822,665,3207,591016.8125,Closed,9.06000042,36,14-03-2022,18-04-2022,02-04-2025,18810.57031,Equipment & Books
3823,3317,59,447358.75,Defaulted,13.43000031,60,18-02-2025,22-03-2025,24-02-2030,10277.9502,Living Expenses
3824,4921,2849,368140.25,Closed,10.72999954,36,04-01-2022,08-02-2022,23-01-2025,12005.74023,Course Fees + Living
3825,578,3369,150000,Defaulted,9.149999619,96,29-12-2024,31-01-2025,20-12-2032,2209.429932,Course Fees
3826,3125,2351,342417,Active,14.07999992,72,22-01-2024,28-02-2024,27-01-2030,7069.589844,Course Fees
3827,1537,3211,274408.2188,Active,11.97999954,36,28-04-2023,02-06-2023,17-05-2026,9111.990234,Course Fees
3828,4969,2960,250148.8438,Active,13.77000046,48,26-07-2024,06-09-2024,16-08-2028,6807.370117,Course Fees + Living
3829,1484,337,273926.75,Active,13.80000019,72,12-04-2023,11-05-2023,09-04-2029,5614.990234,Course Fees + Living
3830,3484,4627,299086.9375,Active,13.10000038,60,31-08-2024,16-09-2024,21-08-2029,6820.720215,Course Fees + Living
3831,3899,1463,596030.1875,Defaulted,16.32999992,96,11-05-2022,12-06-2022,01-05-2030,11161.11035,Living Expenses
3832,3851,284,232651.1094,Active,13.39000034,60,31-05-2022,29-06-2022,03-06-2027,5340.140137,Course Fees
3833,472,3514,290473.9688,Closed,10.80000019,36,20-05-2022,22-06-2022,06-06-2025,9481.820313,Hostel Fees
3834,4911,3389,372074.0313,Active,12.19999981,96,22-04-2024,24-05-2024,12-04-2032,6088.819824,Living Expenses
3835,1326,3845,419416.8438,Active,15.97999954,72,02-12-2021,21-12-2021,20-11-2027,9093.860352,Course Fees
3836,4997,1728,150000,Active,12.73999977,48,29-05-2023,12-06-2023,22-05-2027,4004.659912,Course Fees + Living
3837,85,3012,209672.625,Active,12.94999981,72,25-10-2024,29-11-2024,29-10-2030,4203.5,Course Fees + Living
3838,4184,431,402521.3125,Active,13.10999966,72,13-02-2022,11-03-2022,08-02-2028,8103.410156,Living Expenses
3839,1585,372,259388.8594,Active,11.19999981,72,08-05-2023,21-05-2023,19-04-2029,4964.27002,Course Fees
3840,3223,4294,185371.2031,Active,13.77000046,96,23-09-2023,01-11-2023,20-09-2031,3195.47998,Living Expenses
3841,2912,956,160533.125,Defaulted,16.65999985,60,24-05-2024,03-07-2024,07-06-2029,3960.550049,Equipment & Books
3842,416,4902,187624.5625,Active,14.93000031,84,01-11-2022,15-12-2022,08-11-2029,3613.320068,Course Fees
3843,3697,3923,336155.75,Active,13.14999962,84,26-11-2022,01-01-2023,25-11-2029,6142.089844,Living Expenses
3844,4251,1594,455983.3438,Active,9.949999809,60,17-05-2023,02-06-2023,06-05-2028,9677.849609,Course Fees
3845,741,1507,261106.3906,Active,12.46000004,96,25-02-2022,11-04-2022,28-02-2030,4309.390137,Course Fees + Living
3846,1247,2204,632254.0625,Active,11.05000019,48,12-03-2024,25-03-2024,04-03-2028,16356.87012,Course Fees
3847,282,728,939131.625,Active,15.92000008,48,13-06-2024,27-06-2024,06-06-2028,26576.63086,Course Fees + Living
3848,1292,782,325789.9375,Defaulted,13.11999989,60,31-08-2023,24-09-2023,28-08-2028,7432.299805,Living Expenses
3849,4317,4733,233319.9531,Active,13.97000027,60,01-06-2023,20-06-2023,24-05-2028,5424.930176,Equipment & Books
3850,3283,4310,876211.875,Defaulted,13.47999954,48,16-05-2023,18-06-2023,28-05-2027,23713.85938,Course Fees + Living
3851,4732,1364,395702.125,Active,9.659999847,48,22-06-2023,13-07-2023,22-06-2027,9972.05957,Course Fees
3852,1850,4544,261056.875,Active,16.05999947,96,23-06-2024,04-07-2024,23-05-2032,4846.299805,Hostel Fees
3853,4702,1206,402137.1563,Active,10.56999969,96,07-04-2022,06-05-2022,25-03-2030,6223.910156,Course Fees
3854,3893,3152,641190.4375,Active,9.880000114,84,24-02-2025,29-03-2025,21-02-2032,10605.0498,Course Fees
3855,1726,2106,435173.5313,Active,13,36,01-07-2023,22-07-2023,06-07-2026,14662.73047,Course Fees + Living
3856,3049,872,387027.2813,Overdue,15.78999996,60,10-11-2023,20-12-2023,23-11-2028,9369.480469,Course Fees + Living
3857,3006,1128,788893.3125,Overdue,9.270000458,72,01-01-2022,14-02-2022,14-01-2028,14324.75977,Course Fees + Living
3858,3976,1573,453102,Active,11.55000019,72,14-09-2021,06-10-2021,05-09-2027,8753.129883,Course Fees + Living
3859,1967,3696,365866.5625,Active,13.25,96,03-02-2023,18-03-2023,04-02-2031,6200.379883,Course Fees
3860,287,4398,564086.1875,Active,11.97999954,72,07-11-2021,14-12-2021,13-11-2027,11020.80957,Course Fees + Living
3861,3106,4987,281858,Active,11.89000034,72,08-11-2022,09-12-2022,07-11-2028,5493.640137,Equipment & Books
3862,1863,218,295600.25,Active,11.38000011,72,21-01-2025,03-03-2025,31-01-2031,5684.799805,Course Fees
3863,1237,67,595608.25,Active,9.470000267,36,17-07-2023,15-08-2023,30-07-2026,19071.00977,Course Fees
3864,1956,2096,746209.25,Active,9.970000267,36,30-05-2024,19-06-2024,04-06-2027,24069.00977,Course Fees
3865,3883,2013,562028.3125,Active,14.35000038,48,21-02-2025,05-03-2025,12-02-2029,15455.88965,Course Fees
3866,3421,3524,512302.125,Active,13.40999985,48,29-07-2023,22-08-2023,01-08-2027,13849.21973,Course Fees + Living
3867,942,2324,779856,Active,11.05000019,60,19-04-2023,04-05-2023,07-04-2028,16977.13086,Equipment & Books
3868,4987,1813,521378.9063,Active,11.93999958,72,02-08-2024,13-08-2024,13-07-2030,10176.55957,Course Fees
3869,1671,1297,312169.7813,Active,11.93000031,96,10-11-2024,30-11-2024,19-10-2032,5061.410156,Equipment & Books
3870,1836,3682,666731.3125,Active,13.25,96,06-05-2025,05-06-2025,24-04-2033,11299.23047,Course Fees
3871,4055,299,306939.875,Overdue,14.93999958,72,22-03-2025,07-04-2025,07-03-2031,6479.759766,Course Fees + Living
3872,2509,4618,188879.5469,Active,15.88000011,96,18-02-2022,25-03-2022,11-02-2030,3486.419922,Course Fees + Living
3873,4638,2182,520201.1875,Active,11.31000042,84,19-04-2022,14-05-2022,07-04-2029,8992.910156,Course Fees
3874,2556,3880,524037.0625,Active,11.97999954,96,09-11-2024,24-12-2024,12-11-2032,8511.839844,Course Fees
3875,1496,4983,366515.375,Defaulted,16.79000092,72,03-01-2023,15-01-2023,14-12-2028,8110.870117,Living Expenses
3876,2074,731,542811.8125,Overdue,15.97999954,72,09-01-2025,20-01-2025,20-12-2030,11768.12012,Course Fees
3877,309,3152,634696.375,Active,16.34000015,72,27-04-2025,07-06-2025,07-05-2031,13887.95996,Living Expenses
3878,2677,785,343903.125,Active,13.56999969,84,14-11-2021,19-12-2021,12-11-2028,6363.669922,Living Expenses
3879,319,3135,455041.5,Active,14.46000004,84,09-10-2022,12-11-2022,06-10-2029,8643.730469,Course Fees
3880,139,461,404558.5313,Active,13.78999996,60,20-07-2024,05-08-2024,10-07-2029,9369.099609,Course Fees
3881,451,2610,416003.125,Active,14.81000042,72,23-09-2023,11-10-2023,09-09-2029,8753.169922,Living Expenses
3882,3772,4929,262068.0938,Active,13.31000042,84,17-06-2023,14-07-2023,07-06-2030,4811.459961,Equipment & Books
3883,432,198,227321.7813,Active,12.47999954,48,28-10-2022,27-11-2022,06-11-2026,6040.290039,Course Fees + Living
3884,2279,3008,834147.6875,Active,12.43000031,72,20-03-2024,02-05-2024,01-04-2030,16496.50977,Hostel Fees
3885,1190,3334,476024.3438,Active,13.23999977,60,03-12-2021,07-01-2022,12-12-2026,10889.65039,Course Fees
3886,1845,94,384539.1875,Closed,11.85999966,36,26-07-2021,04-09-2021,19-08-2024,12745.76953,Course Fees
3887,1385,1262,426758.875,Active,12.92000008,72,02-06-2023,14-06-2023,13-05-2029,8548.580078,Hostel Fees
3888,333,1818,378894.6875,Defaulted,14.86999989,60,13-07-2023,07-08-2023,11-07-2028,8988.740234,Course Fees
3889,735,863,602714,Active,9.319999695,84,18-07-2023,29-07-2023,22-06-2030,9795.519531,Course Fees + Living
3890,4109,2589,858304.6875,Active,11.5,84,10-06-2024,25-07-2024,19-06-2031,14922.03027,Equipment & Books
3891,2379,4889,405669.4688,Active,13.72999954,36,25-06-2024,07-07-2024,22-06-2027,13810.78027,Living Expenses
3892,3611,2109,404847.0313,Active,11.22000027,36,12-08-2022,26-08-2022,10-08-2025,13296.74023,Course Fees + Living
3893,275,454,250051.6563,Active,16.55999947,96,16-02-2022,17-03-2022,03-02-2030,4715.490234,Course Fees + Living
3894,4559,1000,212650.875,Overdue,12.35999966,36,25-10-2022,05-12-2022,19-11-2025,7099.209961,Course Fees
3895,1160,2227,376716.5313,Active,15.90999985,36,08-08-2023,18-08-2023,02-08-2026,13227.46973,Course Fees + Living
3896,1809,2097,288315.625,Active,13.07999992,96,06-09-2022,13-10-2022,01-09-2030,4858.5,Course Fees
3897,4896,625,467443.1875,Defaulted,13.88000011,84,19-10-2023,25-11-2023,19-10-2030,8730,Course Fees
3898,4659,2484,343232.375,Active,11.60000038,84,24-11-2024,09-12-2024,03-11-2031,5985.919922,Course Fees + Living
3899,3758,1783,323633.875,Active,11.02999973,48,27-10-2021,06-12-2021,15-11-2025,8369.509766,Course Fees
3900,2237,2564,318988.6563,Active,13.88000011,48,29-06-2024,16-07-2024,25-06-2028,8697.879883,Hostel Fees
3901,1922,3580,660345.625,Active,13.93000031,36,30-06-2023,23-07-2023,07-07-2026,22546.14063,Course Fees + Living
3902,4107,1969,522232.9375,Active,10.69999981,84,13-09-2023,09-10-2023,02-09-2030,8860.179688,Course Fees
3903,1403,1770,631906.5,Active,12.85999966,48,05-04-2022,25-04-2022,04-04-2026,16907.82031,Course Fees
3904,3514,2017,271207.375,Active,13.68000031,84,27-06-2023,01-08-2023,25-06-2030,5034.970215,Course Fees + Living
3905,4182,4760,773457.3125,Active,11.07999992,96,27-03-2022,30-04-2022,19-03-2030,12181.58984,Living Expenses
3906,3925,4219,739738.3125,Active,12.84000015,48,20-10-2023,08-11-2023,18-10-2027,19787.93945,Course Fees
3907,4352,217,386534.3125,Active,12.97000027,84,02-08-2022,14-09-2022,08-08-2029,7024.620117,Course Fees
3908,4268,3438,687136.375,Defaulted,13.56999969,72,09-12-2022,03-01-2023,02-12-2028,14000.24023,Course Fees
3909,4801,627,341531.1563,Active,12.89000034,72,09-08-2022,13-09-2022,12-08-2028,6835.870117,Course Fees + Living
3910,3204,3114,287637.4688,Active,13.64000034,60,01-07-2022,22-07-2022,26-06-2027,6639.529785,Equipment & Books
3911,365,550,415131,Active,11.10000038,72,09-09-2022,24-10-2022,22-09-2028,7923.52002,Hostel Fees
3912,2052,1050,409031.875,Active,10.14000034,96,10-03-2023,18-04-2023,07-03-2031,6236.720215,Course Fees + Living
3913,114,1768,381727.125,Active,14.35999966,96,15-01-2022,14-02-2022,03-01-2030,6710.240234,Course Fees + Living
3914,2883,743,319796.3125,Active,16.84000015,72,09-08-2022,26-08-2022,25-07-2028,7085.259766,Course Fees
3915,3001,2646,272668.0938,Active,11.57999992,72,28-11-2021,17-12-2021,16-11-2027,5271.609863,Course Fees + Living
3916,1562,2641,833416.3125,Active,10.71000004,48,18-10-2024,31-10-2024,10-10-2028,21424.67969,Course Fees
3917,181,4890,507768.3125,Active,11.72999954,48,01-09-2022,09-10-2022,18-09-2026,13303.59961,Course Fees
3918,1130,130,392462.3438,Active,13.65999985,84,16-08-2023,06-09-2023,31-07-2030,7280.439941,Course Fees
3919,3693,3608,322934.375,Active,12.06999969,96,08-02-2025,18-03-2025,04-02-2033,5261.470215,Course Fees + Living
3920,3761,3008,954549.0625,Defaulted,16.73999977,96,05-07-2023,16-08-2023,05-07-2031,18103.58984,Living Expenses
3921,2521,4663,420686.0313,Active,11.14000034,96,17-07-2022,18-08-2022,07-07-2030,6640.740234,Living Expenses
3922,4613,386,437899.8125,Active,12.30000019,48,18-10-2023,04-11-2023,14-10-2027,11596.5498,Course Fees + Living
3923,1455,4748,270929.8438,Active,11,60,01-06-2024,18-06-2024,23-05-2029,5891.129883,Course Fees + Living
3924,762,3926,244052.6719,Active,16.64999962,96,24-10-2023,15-11-2023,04-10-2031,4615.22998,Course Fees
3925,1573,3566,356638.6563,Active,13.93999958,84,01-05-2022,31-05-2022,24-04-2029,6671.939941,Course Fees
3926,3568,3053,460444.4688,Active,9.369999886,72,17-06-2022,14-07-2022,12-06-2028,8385.099609,Course Fees + Living
3927,3812,4768,150000,Active,9.369999886,60,19-06-2022,28-07-2022,02-07-2027,3140.5,Course Fees
3928,2363,1390,235088.375,Active,12.34000015,96,02-01-2023,16-02-2023,05-01-2031,3864.780029,Living Expenses
3929,4706,1169,281901.375,Active,11.78999996,60,07-03-2023,30-03-2023,03-03-2028,6241.540039,Equipment & Books
3930,2392,3652,427980.75,Active,10.84000015,72,18-09-2021,07-10-2021,06-09-2027,8110.350098,Course Fees + Living
3931,4322,4419,353171.375,Active,14.02000046,96,10-11-2022,10-12-2022,29-10-2030,6138.790039,Course Fees + Living
3932,2899,1666,357657.9688,Active,13.93999958,48,21-11-2024,30-12-2024,09-12-2028,9762.990234,Course Fees + Living
