payment_id,loan_id,payment_date,payment_amount,payment_method,payment_status,late_fee,principal_component,interest_component,outstanding_balance
4368,3211,05-05-2024,5219.52002,Net Banking,Success,0,2039.849976,3179.669922,283987.2813
4369,2106,15-07-2022,13491.78027,Net Banking,Success,0,8956.379883,4535.390137,523575.2813
4370,2106,14-08-2022,13580.94043,Net Banking,Success,0,9121.820313,4459.120117,514453.4375
4371,2106,16-09-2022,13487.62012,Debit Card,Success,0,9106.200195,4381.430176,505347.25
4372,2106,12-10-2022,13644.66992,Credit Card,Success,0,9340.799805,4303.870117,496006.4375
4373,2106,18-11-2022,13675.82031,Net Banking,Success,0,9451.490234,4224.319824,486554.9688
4374,2106,11-12-2022,13594.00977,UPI,Success,0,9450.179688,4143.830078,477104.7813
4375,344,02-08-2022,13779.15039,UPI,Success,0,8308.669922,5470.47998,378753.7188
4376,344,02-09-2022,13958.74023,UPI,Pending,0,0,0,378753.7188
4377,344,27-09-2022,13981.45996,RTGS,Success,0,8628.410156,5353.049805,370125.3125
4378,3026,04-12-2021,5916.830078,UPI,Success,0,3718.300049,2198.540039,269674.6875
4379,3026,31-12-2021,5913,UPI,Success,0,3744.360107,2168.629883,265930.3438
4380,3026,04-02-2022,5769.669922,UPI,Pending,0,0,0,265930.3438
4381,3026,06-03-2022,5823.27002,Net Banking,Success,0,3684.73999,2138.52002,262245.5938
4382,3026,27-03-2022,5578.629883,Debit Card,Success,0,3469.73999,2108.889893,258775.8438
4383,3026,02-05-2022,2353.310059,Cheque,Success,0,272.3200073,2080.98999,258503.5313
4384,3026,03-06-2022,5707.700195,Debit Card,Pending,0,0,0,258503.5313
4385,3026,04-07-2022,5567.640137,Net Banking,Success,0,3488.840088,2078.800049,255014.6875
4386,3026,27-07-2022,5644.200195,Credit Card,Success,0,3593.449951,2050.73999,251421.2344
4387,3026,29-08-2022,5885.97998,Debit Card,Success,0,3864.129883,2021.849976,247557.1094
4388,3026,27-09-2022,5637.319824,UPI,Success,0,3646.550049,1990.77002,243910.5625
4389,3026,26-10-2022,5820.100098,UPI,Success,0,3858.659912,1961.449951,240051.9063
4390,3026,22-11-2022,5777.919922,UPI,Success,0,3847.5,1930.420044,236204.4063
4391,3026,26-12-2022,5656.919922,Debit Card,Success,0,3757.439941,1899.47998,232446.9531
4392,3026,31-01-2023,5772.169922,UPI,Failed,0,0,0,232446.9531
4393,3026,24-02-2023,5796.109863,Net Banking,Success,0,3926.850098,1869.26001,228520.1094
4394,3026,28-03-2023,5901.430176,Debit Card,Success,19.04999924,4063.75,1837.680054,224456.3594
4395,4861,27-09-2022,3232.27002,NEFT,Success,0,0,4553.040039,486956.3438
4396,4861,28-10-2022,7660.859863,Debit Card,Success,0,3107.820068,4553.040039,483848.5313
4397,4861,23-11-2022,7764.549805,UPI,Success,0,3240.560059,4523.97998,480607.9688
4398,4861,24-12-2022,7621.740234,Debit Card,Success,0,3128.050049,4493.680176,477479.9063
4399,4861,19-01-2023,7535.939941,Net Banking,Success,429.0700073,3071.5,4464.439941,474408.4063
4400,4861,27-02-2023,7705.080078,UPI,Success,0,3269.360107,4435.720215,471139.0625
4401,4861,28-03-2023,7811.970215,Debit Card,Success,0,3406.820068,4405.149902,467732.2188
4402,4861,22-04-2023,7782.879883,Net Banking,Success,0,3409.580078,4373.299805,464322.625
4403,4861,28-05-2023,7833.680176,Net Banking,Success,0,3492.26001,4341.419922,460830.375
4404,4861,19-06-2023,7723.02002,UPI,Success,0,3414.26001,4308.759766,457416.125
4405,4861,28-07-2023,7842.430176,Net Banking,Success,641.8800049,3565.590088,4276.839844,453850.5313
4406,4861,18-08-2023,7558.810059,Net Banking,Success,0,3315.300049,4243.5,450535.2188
4407,4861,19-09-2023,7532.040039,Debit Card,Success,0,3319.540039,4212.5,447215.6875
4408,4861,22-10-2023,7696.740234,Credit Card,Failed,0,0,0,447215.6875
4409,4861,24-11-2023,5556.859863,UPI,Success,0,1375.400024,4181.470215,445840.3125
4410,4861,23-12-2023,7546.910156,Net Banking,Pending,0,0,0,445840.3125
4411,4861,21-01-2024,7598.330078,Credit Card,Success,0,3429.72998,4168.609863,442410.5625
4412,4861,18-02-2024,4583.839844,Net Banking,Success,0,447.2999878,4136.540039,441963.2813
4413,4861,23-03-2024,7522.009766,UPI,Success,0,3389.649902,4132.359863,438573.625
4414,4861,22-04-2024,7605.75,UPI,Success,0,3505.090088,4100.660156,435068.5313
4415,4861,22-05-2024,3350.820068,NEFT,Success,0,0,4067.889893,435068.5313
4416,4861,14-06-2024,7729.220215,UPI,Pending,0,0,0,435068.5313
4417,4861,15-07-2024,7573.649902,Net Banking,Success,0,3505.76001,4067.889893,431562.7813
4418,4861,13-08-2024,7738.609863,Cheque,Success,0,3703.5,4035.110107,427859.2813
4419,4022,07-02-2025,2433.189941,Debit Card,Success,380.8699951,0,2569.52002,322871.0938
4420,4022,15-03-2025,5988.359863,Net Banking,Success,0,3418.850098,2569.52002,319452.25
4421,4022,16-04-2025,5766.810059,UPI,Success,0,3224.5,2542.310059,316227.75
4422,4022,13-05-2025,5925.220215,UPI,Success,599.6500244,3408.570068,2516.649902,312819.1875
4423,4022,14-06-2025,5764.299805,UPI,Success,254.3300018,3274.780029,2489.52002,309544.4063
4424,4022,08-07-2025,5765.209961,Debit Card,Success,0,3301.75,2463.459961,306242.6563
4425,2765,04-01-2022,6977.580078,Net Banking,Success,0,3276.649902,3700.939941,338611.3438
4426,2765,07-02-2022,6741.259766,Net Banking,Success,0,3075.800049,3665.469971,335535.5313
4427,2765,07-03-2022,6871.049805,UPI,Pending,0,0,0,335535.5313
4428,2765,10-04-2022,6987.459961,UPI,Success,0,3355.290039,3632.169922,332180.25
4429,2765,09-05-2022,6701.819824,Net Banking,Success,0,3105.969971,3595.850098,329074.2813
4430,2765,09-06-2022,6745.399902,Credit Card,Success,0,3183.169922,3562.22998,325891.125
4431,2765,07-07-2022,6708.870117,Cheque,Success,0,3181.100098,3527.77002,322710
4432,2765,05-08-2022,6943.189941,Cheque,Success,0,3449.850098,3493.340088,319260.1563
4433,2765,07-09-2022,7021.009766,Cheque,Failed,0,0,0,319260.1563
4434,2765,03-10-2022,6761.439941,UPI,Success,0,3305.449951,3455.98999,315954.7188
4435,2765,03-11-2022,6863.660156,RTGS,Success,0,3443.449951,3420.209961,312511.25
4436,2765,02-12-2022,6724.799805,Net Banking,Success,0,3341.870117,3382.929932,309169.375
4437,2765,29-12-2022,6761.379883,UPI,Success,0,3414.620117,3346.76001,305754.75
4438,2765,28-01-2023,6952.97998,UPI,Success,0,3643.189941,3309.800049,302111.5938
4439,2765,05-03-2023,6796.580078,Net Banking,Success,0,3526.219971,3270.360107,298585.3438
4440,2765,28-03-2023,6984.049805,Credit Card,Success,0,3751.860107,3232.189941,294833.5
4441,2765,28-04-2023,3757.159912,NEFT,Success,0,565.5900269,3191.570068,294267.9063
4442,2765,04-06-2023,6889.379883,Net Banking,Success,0,3703.929932,3185.449951,290563.9688
4443,2765,05-07-2023,6938.529785,Net Banking,Success,0,3793.179932,3145.360107,286770.7813
4444,2765,25-07-2023,6684.919922,UPI,Success,0,3580.620117,3104.290039,283190.1563
4445,2765,01-09-2023,6828.569824,UPI,Success,0,3763.030029,3065.530029,279427.125
4446,2765,28-09-2023,6934.52002,Credit Card,Success,0,3909.719971,3024.800049,275517.4063
4447,874,17-03-2024,5964.310059,Net Banking,Success,0,4022.090088,1942.209961,176929.5469
4448,874,18-04-2024,5939.810059,Credit Card,Success,0,4040.77002,1899.040039,172888.7813
4449,874,21-05-2024,6268.700195,UPI,Success,0,4413.02002,1855.670044,168475.75
4450,2146,20-12-2021,8611.589844,Net Banking,Success,928.5599976,3935.360107,4676.22998,484019.0938
4451,2146,22-01-2022,8536.69043,UPI,Success,0,3898.179932,4638.52002,480120.9375
4452,2146,19-02-2022,8295.830078,Net Banking,Success,0,3694.669922,4601.160156,476426.25
4453,2146,24-03-2022,8305.519531,UPI,Failed,0,0,0,476426.25
4454,2146,14-04-2022,8283.230469,Net Banking,Success,0,3717.47998,4565.75,472708.7813
4455,2146,19-05-2022,8290.269531,UPI,Success,0,3760.139893,4530.129883,468948.625
4456,2146,18-06-2022,8313.019531,Net Banking,Success,0,3818.929932,4494.089844,465129.7188
4457,1967,07-03-2024,7459.220215,UPI,Success,0,3824.429932,3634.790039,319029.0313
4458,1967,09-04-2024,7626.350098,Cheque,Success,0,4034.620117,3591.73999,314994.4063
4459,1967,02-05-2024,7558.72998,UPI,Failed,0,0,0,314994.4063
4460,1967,01-06-2024,7420.910156,Net Banking,Success,0,3874.590088,3546.310059,311119.8125
4461,1967,01-07-2024,7383.180176,Credit Card,Success,0,3880.48999,3502.689941,307239.3125
4462,1967,02-08-2024,7579.430176,Net Banking,Success,0,4120.430176,3459,303118.875
4463,1967,29-08-2024,7493.399902,Net Banking,Success,898.0300293,4080.790039,3412.610107,299038.125
4464,1967,28-09-2024,7336.490234,Cheque,Success,0,3969.820068,3366.669922,295068.2813
4465,1967,27-10-2024,7604.569824,UPI,Success,0,4282.589844,3321.97998,290785.6875
4466,1967,04-12-2024,7314.790039,UPI,Success,0,4041.030029,3273.76001,286744.6563
4467,1967,31-12-2024,7316.330078,Credit Card,Success,0,4088.060059,3228.27002,282656.5938
4468,1967,27-01-2025,7568.72998,UPI,Success,0,4386.47998,3182.23999,278270.125
4469,1967,25-02-2025,7419.810059,Credit Card,Success,0,4286.959961,3132.860107,273983.1563
4470,1967,04-04-2025,7375.279785,Net Banking,Success,963.2199707,4290.680176,3084.590088,269692.4688
4471,1967,28-04-2025,7479.220215,Debit Card,Success,0,4442.930176,3036.290039,265249.5625
4472,1967,30-05-2025,7518.279785,Credit Card,Success,0,4532.009766,2986.27002,260717.5469
4473,1967,02-07-2025,7381.589844,Credit Card,Success,0,4446.339844,2935.23999,256271.2031
4474,940,03-03-2023,8941.19043,Net Banking,Success,0,5877.910156,3063.290039,347238.5625
4475,940,04-04-2023,9056.589844,UPI,Success,0,6044.290039,3012.290039,341194.25
4476,940,06-05-2023,8847.089844,Net Banking,Success,0,5887.22998,2959.860107,335307.0313
4477,2103,26-06-2024,7065.75,Net Banking,Success,0,4429.819824,2635.929932,330291.5313
4478,2103,20-07-2024,7088.740234,UPI,Success,0,4487.689941,2601.050049,325803.8438
4479,2103,23-08-2024,6957.799805,Credit Card,Success,0,4392.100098,2565.709961,321411.7188
4480,2103,22-09-2024,7164.660156,UPI,Pending,0,0,0,321411.7188
4481,2103,18-10-2024,6920.509766,UPI,Success,0,4389.399902,2531.120117,317022.3438
4482,2103,16-11-2024,6904.569824,Debit Card,Success,0,4408.02002,2496.550049,312614.3125
4483,2103,22-12-2024,6879.049805,Cheque,Success,0,4417.209961,2461.840088,308197.0938
4484,2103,20-01-2025,7100.379883,UPI,Success,0,4673.330078,2427.050049,303523.7813
4485,2103,19-02-2025,6903.290039,Net Banking,Success,0,4513.040039,2390.25,299010.75
4486,2103,23-03-2025,6889.549805,Debit Card,Success,0,4534.839844,2354.709961,294475.9063
4487,2103,19-04-2025,7038.669922,UPI,Success,0,4719.669922,2319,289756.2188
4488,2103,16-05-2025,7159.049805,UPI,Success,0,4877.220215,2281.830078,284879
4489,3534,15-05-2024,8286.620117,Debit Card,Success,985.5999756,3259.939941,5026.680176,459672.9375
4490,3534,16-06-2024,8335.839844,Net Banking,Success,0,3344.560059,4991.279785,456328.375
4491,3534,12-07-2024,8431.650391,Net Banking,Success,567.4299927,3476.689941,4954.970215,452851.6875
4492,3534,15-08-2024,8415.44043,Net Banking,Success,0,3498.22998,4917.209961,449353.4688
4493,3534,12-09-2024,8276.709961,Cheque,Success,0,3397.47998,4879.22998,445955.9688
4494,3534,19-10-2024,8247.490234,UPI,Success,0,3405.149902,4842.339844,442550.8438
4495,3534,17-11-2024,8549.900391,UPI,Success,0,3744.540039,4805.359863,438806.2813
4496,3534,18-12-2024,8527.019531,Cheque,Success,0,3762.320068,4764.700195,435043.9688
4497,3534,15-01-2025,8235.719727,Net Banking,Success,0,3511.860107,4723.850098,431532.125
4498,3534,09-02-2025,8369.980469,Net Banking,Success,0,3684.26001,4685.720215,427847.8438
4499,3534,13-03-2025,8600.269531,Net Banking,Success,597.3300171,3954.550049,4645.709961,423893.3125
4500,3534,16-04-2025,8535.44043,Net Banking,Success,0,3932.669922,4602.77002,419960.625
4501,877,17-03-2023,6601.060059,UPI,Success,0,4666.799805,1934.26001,191538.8438
4502,877,24-04-2023,6658.799805,Debit Card,Success,0,4770.549805,1888.25,186768.2969
4503,877,25-05-2023,6427.450195,NEFT,Success,279.4400024,4586.220215,1841.219971,182182.0781
4504,1720,11-04-2022,9139.480469,Net Banking,Success,0,3932.969971,5206.509766,364452.1875
4505,1720,12-05-2022,9201.839844,UPI,Success,170.6699982,4050.909912,5150.919922,360401.2813
4506,1720,15-06-2022,9203.589844,UPI,Success,0,4109.919922,5093.669922,356291.375
4507,2282,06-10-2022,4171.359863,NEFT,Success,0,1959.01001,2212.350098,215649.375
4508,2282,05-11-2022,4377.950195,Net Banking,Pending,0,0,0,215649.375
4509,2282,01-12-2022,4088.52002,UPI,Success,0,1896.079956,2192.439941,213753.2969
4510,2282,31-12-2022,4264.580078,Net Banking,Success,0,2091.419922,2173.159912,211661.875
4511,2282,01-02-2023,4415.27002,Debit Card,Success,0,2263.370117,2151.899902,209398.5156
4512,2282,05-03-2023,2781.939941,UPI,Success,370.230011,653.0599976,2128.879883,208745.4531
4513,2282,02-04-2023,4146.290039,UPI,Success,0,2024.050049,2122.25,206721.4063
4514,2282,03-05-2023,4225.939941,Net Banking,Success,0,2124.27002,2101.669922,204597.125
4515,2282,27-05-2023,4257.919922,Debit Card,Success,0,2177.850098,2080.070068,202419.2813
4516,2282,26-06-2023,4088.629883,Debit Card,Success,0,2030.699951,2057.929932,200388.5781
4517,2250,13-09-2024,5116.850098,Net Banking,Success,0,2071.27002,3045.580078,285926.9688
4518,2250,07-10-2024,5019.009766,UPI,Success,0,1995.329956,3023.679932,283931.625
4519,2250,13-11-2024,4992.779785,Debit Card,Success,0,1990.209961,3002.580078,281941.4063
4520,2250,08-12-2024,5238.149902,UPI,Failed,0,0,0,281941.4063
4521,2250,13-01-2025,5204.22998,Net Banking,Success,0,2222.699951,2981.530029,279718.7188
4522,2250,03-02-2025,5322.640137,Credit Card,Success,0,2364.620117,2958.030029,277354.0938
4523,2250,06-03-2025,5184.879883,UPI,Success,397.3500061,2251.860107,2933.02002,275102.25
4524,2250,09-04-2025,5031.970215,Credit Card,Success,0,2122.77002,2909.209961,272979.4688
4525,2250,09-05-2025,5000.350098,Net Banking,Success,0,2113.600098,2886.76001,270865.875
4526,2250,05-06-2025,5198.02002,Debit Card,Success,0,2333.620117,2864.409912,268532.25
4527,2250,09-07-2025,5198.910156,UPI,Success,0,2359.189941,2839.72998,266173.0625
4528,1037,26-03-2024,18772.69922,Net Banking,Success,0,10678.61035,8094.089844,673811.375
4529,1037,30-04-2024,18744.42969,Net Banking,Success,0,10776.61035,7967.819824,663034.75
4530,1037,20-05-2024,18653.90039,Net Banking,Success,0,10813.50977,7840.390137,652221.25
4531,1917,05-12-2022,9203.75,Debit Card,Success,0,5717.97998,3485.76001,258022.0469
4532,1917,01-01-2023,4607.560059,Debit Card,Success,0,1197.359985,3410.189941,256824.6875
4533,1917,05-02-2023,9188.570313,Cheque,Success,0,5794.200195,3394.370117,251030.4844
4534,1917,02-03-2023,9340.509766,Credit Card,Success,0,6022.720215,3317.790039,245007.7656
4535,1917,30-03-2023,9110.490234,UPI,Success,0,5872.299805,3238.189941,239135.4531
4536,1917,04-05-2023,9409.900391,UPI,Success,0,6249.319824,3160.570068,232886.125
4537,1917,26-05-2023,9220.049805,Net Banking,Success,0,6142.069824,3077.97998,226744.0625
4538,1215,31-03-2023,11476.46973,Net Banking,Success,0,7517.669922,3958.810059,329641.0938
4539,1215,30-04-2023,11378.63965,Net Banking,Success,0,7508.100098,3870.540039,322133
4540,1215,25-05-2023,11402.75977,UPI,Success,0,7620.390137,3782.379883,314512.625
4541,2364,14-02-2024,7622.149902,UPI,Success,462.2099915,3358.899902,4263.240234,380141.3125
4542,2364,19-03-2024,7599.339844,Debit Card,Success,0,3373.439941,4225.899902,376767.875
4543,2364,14-04-2024,7757.100098,Cheque,Success,12.31999969,3568.689941,4188.399902,373199.1875
4544,2364,16-05-2024,7724.810059,Net Banking,Success,0,3576.080078,4148.72998,369623.0938
4545,2364,14-06-2024,7886.660156,UPI,Success,0,3777.689941,4108.97998,365845.4063
4546,2364,08-07-2024,7646.72998,UPI,Success,0,3579.75,4066.97998,362265.6563
4547,2364,15-08-2024,7930.240234,UPI,Success,0,3903.050049,4027.189941,358362.625
4548,2364,08-09-2024,7692.640137,Net Banking,Success,0,3708.840088,3983.800049,354653.7813
4549,2364,16-10-2024,7900.600098,Credit Card,Success,0,3958.040039,3942.570068,350695.75
4550,2364,12-11-2024,7922.950195,UPI,Pending,0,0,0,350695.75
4551,2364,06-12-2024,3987.850098,Debit Card,Success,0,89.27999878,3898.570068,350606.4375
4552,2364,07-01-2025,7717.189941,Debit Card,Success,0,3819.610107,3897.580078,346786.8438
4553,2364,12-02-2025,7595.839844,RTGS,Success,0,3740.719971,3855.110107,343046.125
4554,2364,12-03-2025,7825.560059,Cheque,Success,0,4012.030029,3813.530029,339034.0938
4555,2364,04-04-2025,7910.930176,NEFT,Success,0,4142,3768.929932,334892.0938
4556,2364,10-05-2025,7616.799805,Debit Card,Success,0,3893.919922,3722.879883,330998.1563
4557,1098,02-05-2025,13880.75977,UPI,Failed,0,0,0,724777.3125
4558,1098,01-06-2025,13937.58008,UPI,Success,0,7323.990234,6613.589844,717453.3125
4559,1098,22-06-2025,13623.84961,RTGS,Success,0,7077.089844,6546.759766,710376.1875
4560,1143,25-01-2023,7190.040039,Cheque,Success,0,3683.580078,3506.459961,371339.2188
4561,1143,22-02-2023,7361.069824,UPI,Success,339.9599915,3889.050049,3472.02002,367450.1563
4562,1143,25-03-2023,7332.839844,UPI,Success,0,3897.179932,3435.659912,363552.9688
4563,484,08-07-2023,11951.07031,Cheque,Success,0,5969.390137,5981.669922,505284.6563
4564,484,10-08-2023,11934.33008,Credit Card,Success,0,6022.5,5911.830078,499262.1563
4565,484,10-09-2023,11926.19043,Debit Card,Success,0,6084.819824,5841.370117,493177.3438
4566,963,20-04-2023,8381.620117,UPI,Success,0,5038.399902,3343.219971,301444.625
4567,963,20-05-2023,8044.509766,Debit Card,Success,0,4756.25,3288.26001,296688.375
4568,963,20-06-2023,8327.089844,Debit Card,Success,0,5090.709961,3236.379883,291597.6563
4569,3044,07-03-2023,8789.519531,Credit Card,Success,0,4424.77002,4364.75,453416.0313
4570,3044,10-04-2023,8785.019531,UPI,Success,0,4462.450195,4322.569824,448953.5625
4571,3044,08-05-2023,8895.120117,UPI,Success,0,4615.100098,4280.02002,444338.4688
4572,3044,07-06-2023,8711.790039,Debit Card,Success,0,4475.759766,4236.029785,439862.7188
4573,3044,08-07-2023,3873.790039,Net Banking,Success,0,0,4193.359863,439862.7188
4574,3044,30-07-2023,8852.740234,Debit Card,Success,0,4659.390137,4193.359863,435203.3438
4575,3044,04-09-2023,8810.009766,NEFT,Success,0,4661.069824,4148.939941,430542.25
4576,3044,28-09-2023,8736,UPI,Success,422.8800049,4631.490234,4104.5,425910.7813
4577,3044,30-10-2023,8715.480469,Credit Card,Success,0,4655.129883,4060.350098,421255.625
4578,3044,02-12-2023,8732.709961,Credit Card,Success,0,4716.740234,4015.969971,416538.875
4579,3074,06-03-2025,6453.529785,UPI,Success,0,3472.929932,2980.590088,346841.7188
4580,3074,01-04-2025,6618.879883,Net Banking,Success,0,3667.840088,2951.040039,343173.875
4581,3074,09-05-2025,6468.790039,UPI,Success,0,3548.949951,2919.840088,339624.9375
4582,3074,10-06-2025,6460.490234,UPI,Success,0,3570.850098,2889.639893,336054.0938
4583,3074,05-07-2025,6428.220215,UPI,Success,0,3568.959961,2859.26001,332485.125
4584,717,12-06-2025,6976.509766,Net Banking,Success,0,3591.77002,3384.73999,292233.625
4585,717,13-07-2025,6701.029785,UPI,Success,0,3357.389893,3343.639893,288876.2188
4586,4217,16-07-2024,3572.800049,Net Banking,Success,0,1770.300049,1802.5,148229.7031
4587,4217,13-08-2024,3664.129883,UPI,Success,0,1882.900024,1781.22998,146346.7969
4588,4217,15-09-2024,3536.25,Credit Card,Success,0,1777.650024,1758.599976,144569.1563
4589,4217,14-10-2024,3560.23999,Debit Card,Success,0,1823,1737.23999,142746.1563
4590,4217,17-11-2024,3374.409912,Cheque,Success,0,1659.079956,1715.329956,141087.0625
