default_id,customer_id,loan_id,default_date,default_amount,days_overdue,collection_status,last_contact_date,contact_attampts,legal_notice_sent,recovery_amount,collection_agent_id
4416,2985,675,28-07-2023,487155.0313,726,Settled,19-05-2025,14,1,416310.7813,7
4417,4915,250,13-05-2023,381748.6875,802,Legal Action,07-05-2025,16,1,268581.375,2
4418,1195,2299,03-07-2025,349762.5625,30,Active,06-07-2025,11,0,79808.90625,8
4419,4173,4739,29-12-2023,410917.125,572,Active,30-05-2025,26,0,56743.98828,1
4420,3913,709,17-01-2025,328397.3125,187,Active,13-07-2025,19,0,151619.0625,7
4421,85,3837,28-05-2025,202106.3281,56,Active,07-07-2025,9,0,854.8300171,2
4422,4658,646,08-11-2023,195222.875,623,Legal Action,07-07-2025,50,1,135505.4219,8
4423,3767,2171,26-01-2024,362818.3438,544,Written Off,29-04-2025,57,1,121493.1563,6
4424,1757,815,03-11-2023,296812.75,628,Active,21-06-2025,29,1,3779.600098,2
4425,174,4579,04-06-2025,355215.625,49,Legal Action,29-06-2025,40,1,156960.9063,1
4426,1018,1653,17-03-2025,229697.4375,128,Active,06-05-2025,12,0,117503.6719,8
4427,4739,3224,01-03-2025,911234.9375,144,Active,02-07-2025,18,1,202780.2344,4
4428,1213,2444,15-11-2024,250306.7969,250,Legal Action,29-06-2025,19,1,85784.22656,3
4429,3131,821,12-12-2023,356781.6563,589,Legal Action,22-06-2025,48,1,270445.0938,5
4430,192,1942,28-07-2024,349771.625,360,Active,16-07-2025,20,1,222028.5156,4
4431,2524,4461,01-05-2025,246482.6563,83,Active,31-05-2025,9,0,34568.58984,9
4432,4566,4719,21-11-2024,172135.625,244,Legal Action,24-06-2025,41,1,118488.5234,1
4433,4266,1712,31-03-2025,216808.0156,114,Legal Action,23-06-2025,19,1,103387.4922,9
4434,1378,737,14-06-2025,334149.625,39,Active,17-06-2025,7,0,151501.625,1
4435,3190,3991,25-05-2025,276170.4063,59,Active,31-05-2025,23,0,41660.69922,9
4436,2154,4390,04-01-2025,834847.6875,200,Active,27-04-2025,28,0,324101.9688,4
4437,3209,4563,10-02-2024,274397.3125,529,Settled,28-04-2025,16,0,190837.5156,5
4438,2270,1291,04-06-2025,486498.75,49,Active,10-06-2025,15,0,123638.3828,1
4439,1812,1103,18-04-2025,781263.3125,96,Active,26-05-2025,14,0,294984.8125,2
4440,2812,4962,09-06-2023,183950.5156,775,Legal Action,29-06-2025,32,1,82274.32031,3
4441,3315,398,05-02-2025,817169.125,168,Active,14-06-2025,27,1,116136.8516,7
4442,4587,680,13-04-2025,333608.2188,101,Legal Action,15-07-2025,18,1,72301.35938,7
4443,2881,3553,25-01-2023,301318.625,910,Written Off,25-04-2025,32,1,108102.5625,5
4444,161,359,26-01-2025,420009.5,178,Active,10-07-2025,26,0,204850.1875,2
4445,4383,2169,03-02-2023,616020.1875,901,Written Off,17-06-2025,49,1,211726.2031,9
4446,4447,480,22-07-2024,154732.2344,366,Legal Action,09-07-2025,23,1,82070.70313,7
4447,3411,3997,10-03-2025,520932,135,Active,11-05-2025,23,0,287036.0313,5
4448,4373,4065,01-06-2025,619579.5,52,Active,01-06-2025,17,0,232185.2344,3
4449,4215,3957,06-06-2025,422887.4375,47,Active,13-07-2025,29,0,255242.5313,5
4450,3119,1154,16-06-2025,547243.3125,37,Legal Action,16-07-2025,41,1,298849.4688,5
4451,4595,1562,08-04-2024,452212.0938,471,Legal Action,28-05-2025,17,1,152735.3281,2
4452,3933,1052,01-05-2025,360494.4063,83,Legal Action,03-07-2025,19,1,180699.7969,8
4453,4104,4481,26-03-2025,334405.5,119,Legal Action,16-06-2025,28,1,147847.2031,1
4454,2134,750,08-03-2025,239347.875,137,Legal Action,16-05-2025,32,1,79468.28906,4
4455,4273,3474,08-02-2023,447997.2813,896,Legal Action,15-07-2025,19,1,257494.9375,9
4456,1654,3370,16-07-2025,249962.6563,30,Active,27-06-2025,19,0,21818,6
4457,3174,1477,16-03-2024,405640.4375,494,Active,24-05-2025,8,1,183230.1875,7
4458,3666,4333,14-01-2025,296548.5938,190,Active,19-05-2025,22,1,115513.9688,10
4459,1129,593,10-06-2025,661095.5,43,Active,30-06-2025,10,0,111133.5,4
4460,3983,868,13-01-2025,424485.7813,191,Active,29-05-2025,11,0,211902.875,1
4461,2324,2669,23-03-2024,268062.6563,487,Active,26-06-2025,13,0,98166.85938,3
4462,959,491,02-12-2024,308110.375,233,Legal Action,22-06-2025,44,1,91322.96094,4
4463,4557,4299,21-06-2025,292705.5,32,Active,14-07-2025,21,0,147505.2656,9
4464,1657,1117,08-07-2025,394557.8125,30,Active,03-07-2025,28,0,42343.71875,5
4465,948,3092,20-06-2023,226267.5,764,Legal Action,01-06-2025,35,1,128546.6797,2
4466,242,332,02-06-2025,270034.5625,51,Active,15-07-2025,21,0,54898.57031,6
4467,4999,497,03-07-2024,243647.1563,385,Written Off,01-07-2025,55,1,80264.59375,10
4468,117,1969,31-10-2024,825735.625,265,Active,02-05-2025,22,1,70941.25,10
4469,2563,2489,09-05-2022,358474.125,1171,Written Off,18-07-2025,64,1,116888.1484,1
4470,1847,440,21-06-2024,314885.6563,397,Settled,13-06-2025,14,1,314885.6563,9
4471,161,358,21-12-2024,491667.7813,214,Active,15-06-2025,10,0,237662.2031,7
4472,2979,3610,06-05-2022,485792.6875,1174,Written Off,09-06-2025,30,1,142453.9531,1
4473,3727,1883,19-11-2024,357170.2188,246,Active,16-06-2025,27,0,31740.58984,4
4474,1705,539,24-06-2025,276827.5,30,Active,16-07-2025,13,0,30788.56055,6
4475,3962,2648,29-06-2024,429578.0313,389,Legal Action,09-07-2025,32,1,228906.125,3
4476,351,298,11-07-2024,394710.9375,377,Legal Action,06-05-2025,34,1,250432.5938,9
4477,747,3467,06-01-2024,218022.25,564,Legal Action,17-07-2025,33,1,52140.60938,6
4478,2364,4334,03-01-2024,870406.3125,567,Legal Action,13-05-2025,26,1,277006.6563,9
4479,3561,4629,14-07-2025,299940.2188,30,Active,06-07-2025,24,0,65655.97656,1
4480,2821,1290,18-06-2024,622511.875,400,Legal Action,11-07-2025,30,1,454176.5938,2
4481,1826,3515,13-07-2025,353819.4688,30,Active,15-07-2025,6,0,150900.0156,5
4482,1565,4049,29-09-2023,471638.4375,663,Legal Action,12-07-2025,35,1,261693.9844,5
4483,3802,4836,01-04-2025,337354.7188,113,Active,20-05-2025,11,0,13829.4502,8
4484,3518,1865,28-04-2025,966215.9375,86,Legal Action,21-06-2025,24,1,511423.5313,7
4485,1659,1464,23-06-2023,390872.1875,761,Legal Action,07-07-2025,15,1,51594.64063,1
4486,3252,348,28-11-2024,338208.7188,237,Legal Action,06-07-2025,36,1,223829.5469,5
4487,4705,3755,13-07-2025,815387.75,30,Active,03-07-2025,14,1,98388.09375,1
4488,4781,163,24-06-2024,260223.1875,394,Active,27-05-2025,28,0,21167.15039,2
4489,426,1873,28-05-2025,393413.625,56,Active,15-07-2025,13,0,65945.4375,4
4490,933,1509,31-05-2025,252866.9844,53,Active,02-06-2025,8,0,139954.625,2
4491,441,3408,01-03-2025,269615.7188,144,Active,06-06-2025,16,0,29298.65039,8
4492,290,2793,17-01-2025,241161.8281,187,Active,19-05-2025,25,1,10068.86035,3
4493,1184,2229,17-05-2023,583114.1875,798,Legal Action,02-06-2025,42,1,158453.75,3
4494,1313,2858,27-08-2024,266251.8438,330,Active,04-05-2025,25,1,19280.91016,3
4495,1895,696,26-03-2025,115306.2734,119,Active,07-06-2025,27,0,49432.23047,10
4496,4588,2833,25-10-2024,460335.0938,271,Legal Action,10-06-2025,15,1,183065.0156,10
4497,2914,2483,13-02-2025,232711.0938,160,Active,12-06-2025,28,0,16843.92969,1
4498,4095,4993,17-10-2024,305019.5,279,Legal Action,19-05-2025,48,1,97853.75,8
4499,416,3842,09-01-2024,163776.6563,561,Active,10-07-2025,14,1,46780.69141,3
4500,4136,2816,25-12-2023,372191.875,576,Active,02-06-2025,29,0,202345.0156,1
4501,386,4469,06-04-2024,413810.125,473,Written Off,26-04-2025,37,1,22982.82031,7
4502,2951,2070,21-03-2025,108485.4922,124,Active,26-04-2025,9,0,2446.570068,8
4503,4969,3828,04-04-2025,237895.5625,110,Active,26-04-2025,17,0,113065.5391,2
4504,4272,1055,16-11-2023,215279.8906,615,Settled,11-05-2025,21,0,215279.8906,4
4505,2511,91,09-04-2025,245041.4531,105,Active,14-06-2025,29,0,80472.61719,7
4506,3818,79,24-05-2025,161220.3438,60,Active,09-06-2025,27,0,87297.38281,4
4507,1968,99,15-04-2022,232548.7344,1195,Written Off,04-07-2025,61,1,32375.99023,3
4508,4638,3873,30-09-2024,369120.2813,296,Settled,24-05-2025,13,0,369120.2813,4
4509,227,2302,12-02-2025,585535.5625,161,Legal Action,07-07-2025,28,1,105405.2109,4
4510,2987,2519,26-03-2025,209611.7656,119,Active,03-06-2025,11,0,59371.96094,6
4511,527,1524,03-05-2025,357415.9688,81,Active,02-06-2025,20,0,85710,1
4512,2951,2069,04-02-2025,282044.375,169,Legal Action,02-07-2025,49,1,93610.64844,7
4513,3670,386,29-09-2024,232927.0313,297,Active,26-06-2025,30,0,52579.46875,10
4514,1151,1432,04-11-2024,219425.7969,261,Active,16-06-2025,26,0,50100.78906,1
4515,2630,4270,23-11-2024,449922.5938,242,Active,30-06-2025,30,0,114634.1328,7
4516,40,875,16-05-2025,417519.75,68,Active,19-06-2025,19,0,3132.300049,10
4517,2005,3820,27-08-2024,397057.3438,330,Settled,14-06-2025,18,0,198836.9844,7
4518,3111,1299,28-03-2024,174629.8125,482,Legal Action,03-05-2025,18,1,22576.33984,2
4519,4551,1174,10-03-2023,759762.25,866,Settled,04-07-2025,20,1,595941.4375,1
4520,4589,4485,10-01-2023,394070.4688,925,Settled,09-05-2025,27,1,206925.0625,9
4521,2699,128,10-03-2022,155054.8906,1231,Legal Action,07-05-2025,49,1,70553.95313,2
4522,2626,3340,16-06-2025,430041.875,37,Legal Action,18-06-2025,41,1,212080.6094,4
4523,3211,33,25-04-2025,196068.8438,89,Active,27-05-2025,10,0,75831.39063,8
4524,1896,401,11-04-2025,202602.0938,103,Active,12-05-2025,27,0,107786.5078,9
4525,3634,794,04-11-2023,383240.6563,627,Active,09-06-2025,20,0,162726.0938,1
4526,481,2610,12-10-2024,186489.7344,284,Active,24-05-2025,24,1,56720.23828,3
4527,3040,1100,06-05-2025,261168.0156,78,Active,11-06-2025,21,0,71191.97656,2
4528,2994,2027,27-06-2025,332739.4063,30,Active,11-07-2025,6,0,125276.5391,3
4529,3931,951,14-07-2025,123427.9766,30,Active,05-07-2025,29,0,53115.64844,6
4530,3798,1806,14-07-2025,195686.2969,30,Active,24-06-2025,6,0,64597.53906,4
4531,4370,2935,07-04-2025,244141.4375,107,Legal Action,11-07-2025,19,1,129542.5313,1
4532,962,411,10-04-2022,160103.125,1200,Written Off,27-04-2025,51,1,9486.320313,7
4533,656,4893,20-06-2025,304172.8438,33,Active,25-06-2025,14,0,3214.919922,5
4534,3067,2463,20-05-2025,883072.5625,64,Active,04-07-2025,18,1,293248.75,6
4535,3738,3773,17-01-2025,175129.8281,187,Active,06-07-2025,5,0,68111.32031,6
4536,3522,4984,10-08-2022,263195.9063,1078,Written Off,04-06-2025,57,1,49160.21094,10
4537,4915,252,16-10-2024,146165.1563,280,Active,01-06-2025,17,0,17808.41016,3
4538,1664,2189,28-10-2023,231821.0156,634,Written Off,25-04-2025,65,1,47520.33984,9
4539,3095,733,27-02-2025,155646.3125,146,Active,09-07-2025,26,0,30074.90039,3
4540,3817,2298,02-10-2024,381131.125,294,Active,07-07-2025,9,1,127927.4531,2
4541,3918,1319,30-01-2025,266701.4375,174,Legal Action,11-07-2025,16,1,34521.92188,8
4542,2077,2366,29-06-2025,541647.4375,30,Legal Action,28-06-2025,41,1,146892.7344,6
4543,4171,4079,09-01-2022,300965.75,1291,Written Off,16-06-2025,65,1,71307.28906,3
4544,1055,1807,03-05-2025,304523.1563,81,Active,16-05-2025,14,0,39328.44141,9
4545,4577,1853,06-11-2024,258189.4063,259,Active,30-05-2025,28,1,33013.26953,1
4546,4083,4596,22-11-2023,302421.3125,609,Active,13-06-2025,16,1,150421.2031,4
4547,3946,1881,22-06-2025,508885.25,31,Active,16-07-2025,19,0,91334.4375,1
4548,1692,2903,13-07-2023,304364.0313,741,Written Off,16-06-2025,51,1,55038.73047,10
4549,647,1266,14-09-2023,322249.2188,678,Active,14-06-2025,26,0,62456.89844,10
4550,3873,2386,06-10-2024,270547.3438,290,Active,26-05-2025,14,1,133426.3125,4
4551,1209,4953,11-07-2025,278142.375,30,Active,11-07-2025,6,0,11825.94043,7
4552,2517,3556,30-12-2022,539662,936,Written Off,14-06-2025,69,1,115758.8828,4
4553,1624,3488,01-02-2025,171327.8438,172,Active,04-07-2025,15,0,10372.63965,6
4554,314,3696,04-12-2023,249179.8438,597,Legal Action,03-06-2025,30,1,124631.8281,1
4555,3756,2389,02-03-2024,163828.7656,508,Active,28-05-2025,12,0,575.3599854,4
4556,4319,3359,27-04-2025,205286.7031,87,Active,19-06-2025,22,0,70783.67188,3
4557,233,424,01-12-2024,272936.8125,234,Settled,27-05-2025,10,1,232227.2031,8
4558,2593,3555,30-09-2023,310987.5313,662,Active,29-04-2025,16,0,151720.1563,8
4559,2012,4281,16-12-2024,688451.5625,219,Settled,16-07-2025,30,1,449939.3438,1
4560,2546,2350,20-12-2023,300410.1563,581,Legal Action,22-05-2025,21,1,191912.5938,3
4561,2494,1301,20-07-2025,256707.4531,30,Active,09-07-2025,22,0,165264.4375,5
4562,3911,68,07-03-2023,147374.875,869,Written Off,28-05-2025,26,1,30585.13086,10
4563,904,2466,12-07-2024,140193.6719,376,Written Off,05-05-2025,64,1,23511.81055,8
4564,4124,3173,07-07-2025,189980.4219,30,Active,06-07-2025,25,0,7480.47998,10
4565,3320,3297,21-04-2025,200644.25,93,Active,05-05-2025,15,0,39914.66016,3
4566,3971,1193,23-11-2024,354303.7813,242,Active,09-06-2025,25,1,221253.4688,2
4567,2348,3184,02-02-2025,332805.8125,171,Active,07-06-2025,15,0,56696.55078,8
4568,4167,4016,29-04-2025,337734.875,85,Active,22-05-2025,12,0,92484.71875,4
4569,810,199,21-06-2025,557522.8125,32,Active,28-06-2025,9,1,282118.875,5
4570,368,3458,13-07-2024,257899.5469,375,Written Off,08-06-2025,46,1,63110.87891,5
4571,3479,1313,25-11-2024,537222.125,240,Active,02-06-2025,7,1,101022.9219,4
4572,3181,4780,01-05-2025,667417.8125,83,Active,09-07-2025,13,1,337455.8125,4
4573,2754,2061,01-05-2024,263373.6875,448,Settled,02-07-2025,14,1,215181.6563,7
4574,2687,3622,11-07-2024,251252.5469,377,Legal Action,15-06-2025,36,1,136835.6563,1
4575,670,2998,10-03-2024,432270.625,500,Legal Action,31-05-2025,40,1,163932.9844,3
4576,58,3790,29-05-2025,607247.4375,55,Active,08-07-2025,5,0,97991.28906,3
4577,4072,778,13-03-2025,206582.3125,132,Legal Action,13-06-2025,28,1,113353.8672,1
4578,4458,1588,27-09-2023,418618.1563,665,Legal Action,18-05-2025,25,1,75632.84375,7
4579,1343,4329,27-01-2025,423261.6875,177,Active,14-07-2025,24,0,38286,9
4580,1657,1119,20-07-2024,234331.9531,368,Legal Action,16-06-2025,29,1,113815.2578,4
4581,155,3089,01-01-2025,616319.875,203,Active,21-06-2025,11,1,192950.2656,4
4582,2741,3161,13-09-2024,355953.5,313,Legal Action,12-06-2025,22,1,208861.5938,9
4583,4707,667,11-01-2024,439450.3125,559,Legal Action,04-06-2025,35,1,254638.6875,6
4584,3401,4686,05-02-2025,770383.8125,168,Active,19-06-2025,28,1,416061.875,5
4585,4882,4656,30-05-2025,554401.1875,54,Active,21-06-2025,22,1,52615.51172,5
4586,2241,4010,12-11-2024,232388.8906,253,Legal Action,25-04-2025,26,1,50969.44141,3
4587,4315,2403,02-01-2025,170899.6719,202,Legal Action,15-06-2025,32,1,46198.69922,2
4588,4800,1642,15-09-2024,204464.4531,311,Active,10-06-2025,27,1,17315.08984,7
4589,470,1934,13-07-2025,618054.375,30,Active,04-07-2025,10,0,36590.96094,2
4590,822,678,11-07-2023,188376.8281,743,Legal Action,22-05-2025,17,1,131836.7969,9
4591,1960,2237,16-02-2025,326374.8438,157,Active,19-05-2025,18,0,130349.8516,2
4592,2976,3949,19-08-2023,416501.1563,704,Settled,02-06-2025,16,0,193566.0469,4
4593,906,2096,17-02-2022,252304.0625,1252,Legal Action,23-06-2025,31,1,194968.7344,8
4594,1779,2251,07-11-2023,369430.0625,624,Active,20-07-2025,6,0,127955.8906,5
4595,4693,1731,04-08-2022,356391.9375,1084,Settled,08-06-2025,14,1,294445.6875,6
4596,3553,4718,04-09-2024,195423.5156,322,Active,15-05-2025,23,0,74445.84375,2
4597,937,3142,02-01-2025,511009.5313,202,Active,06-07-2025,30,1,116125.5781,5
4598,219,4646,01-04-2024,189780.125,478,Settled,06-06-2025,19,0,124859.5703,3
4599,556,1324,17-04-2025,247666.2188,97,Active,29-05-2025,26,0,131788.3594,1
4600,1726,3855,11-07-2025,259220.7656,30,Active,28-06-2025,17,0,2722.959961,9
4601,945,4862,29-09-2024,435901.5625,297,Settled,02-07-2025,21,0,435901.5625,1
4602,1471,4991,11-06-2025,376974.9375,42,Active,30-06-2025,14,0,2725.340088,2
4603,1219,3974,18-03-2024,462616.9063,492,Written Off,29-04-2025,62,1,55431.89063,4
4604,3201,160,27-05-2023,855436.0625,788,Written Off,19-07-2025,69,1,215303.6563,7
4605,2654,2564,24-08-2022,211663.2813,1064,Written Off,07-06-2025,63,1,82314.32813,8
4606,3560,2637,14-02-2025,337410.8125,159,Legal Action,09-07-2025,47,1,70787.6875,6
4607,1151,1433,17-11-2023,286354.7188,614,Active,24-06-2025,23,0,156084.75,8
4608,1863,3862,01-06-2025,288778.5,52,Legal Action,20-06-2025,26,1,148730.0469,8
4609,1613,3547,29-05-2025,366909.9063,55,Active,11-06-2025,14,0,179835.9531,3
4610,363,1702,24-03-2023,290602.125,852,Legal Action,29-06-2025,41,1,43235.41016,2
4611,4928,2503,04-01-2024,325611.6875,566,Active,10-07-2025,30,0,121665.5,8
4612,4302,3288,22-11-2024,138260.6406,243,Active,30-06-2025,7,0,42587.39063,6
4613,3977,946,30-10-2024,606615.0625,266,Settled,20-07-2025,14,0,290987.2188,7
4614,3921,3580,11-04-2024,337056.6563,468,Active,25-06-2025,16,0,133242.2969,10
4615,602,1895,19-04-2025,139503.375,95,Active,18-05-2025,10,0,83412.75,2
4616,3607,4213,07-09-2024,342173.1875,319,Active,14-07-2025,20,1,92538.14063,10
4617,176,4301,13-06-2025,267538.75,40,Active,02-07-2025,11,0,103298.9531,6
4618,1283,631,23-04-2025,477157.75,91,Active,03-07-2025,26,0,89598.90625,6
4619,1975,4868,20-07-2025,231790.9063,30,Legal Action,16-07-2025,44,1,58238.92188,1
4620,2821,1288,20-06-2025,258393.2344,33,Active,12-07-2025,16,0,19075.85938,5
4621,1077,349,01-06-2023,248521.5,783,Legal Action,17-05-2025,41,1,142533.2656,6
4622,1929,1565,02-05-2024,714465.75,447,Active,03-07-2025,7,0,58061.73828,2
4623,4684,3430,18-07-2025,280227.5,30,Active,05-07-2025,21,0,28563.80078,9
4624,1375,2492,13-05-2025,228600.2344,71,Active,14-07-2025,20,0,68816.11719,9
4625,4661,4815,24-11-2024,434103.9063,241,Active,31-05-2025,21,1,153430.9531,2
4626,3380,575,12-02-2024,264146.5625,527,Active,04-07-2025,20,0,18560.86914,10
4627,4790,1727,08-12-2024,134819.3594,227,Settled,06-06-2025,15,1,95357.0625,3
4628,4118,2919,02-08-2024,198193.5938,355,Legal Action,19-05-2025,21,1,62490.26953,5
4629,777,4577,11-02-2025,520303.875,162,Legal Action,13-05-2025,32,1,233822.4688,1
4630,4247,4880,22-05-2025,233883.5313,62,Active,15-06-2025,20,0,37373.32813,8
4631,9,4950,04-10-2024,320201.3125,292,Legal Action,16-05-2025,33,1,160348.9844,6
4632,4863,4050,24-06-2025,410498.25,30,Legal Action,12-07-2025,19,1,92722.84375,5
4633,2433,1545,03-05-2025,326702.4375,81,Legal Action,14-06-2025,37,1,49925.05078,8
4634,4573,1417,02-03-2024,171716.7031,508,Legal Action,13-07-2025,47,1,47291.85156,10
4635,469,2006,18-10-2024,231751.9531,278,Legal Action,05-07-2025,45,1,131325.3281,10
4636,1166,3605,04-10-2024,325181.1563,292,Legal Action,07-06-2025,35,1,65720.47656,4
4637,2121,3121,04-12-2024,195890.5938,231,Settled,29-04-2025,21,0,119172.5,7
4638,3201,162,24-05-2025,259114.6563,60,Active,01-07-2025,17,0,105077.4375,5
4639,4756,1550,22-06-2024,442663.9375,396,Active,08-05-2025,18,1,120921.3203,5
4640,2666,3536,18-04-2023,595349.5625,827,Settled,06-06-2025,39,1,495951.6875,5
4641,973,1851,13-11-2022,338102.4063,983,Settled,06-07-2025,23,0,255526.7813,6
4642,2062,3695,11-01-2023,775512,924,Written Off,29-05-2025,36,1,33963.98047,2
4643,2808,502,18-01-2025,156551.9375,186,Active,10-06-2025,10,0,70035.17188,8
4644,4971,4523,13-02-2024,446477.8125,526,Legal Action,05-07-2025,32,1,167870.5156,8
4645,3078,1614,18-09-2024,360341.9688,308,Active,22-07-2025,27,0,226763.2031,1
4646,4146,4104,16-05-2025,305174.75,68,Active,19-05-2025,7,0,79149.53125,9
4647,334,63,11-10-2024,291162.5313,285,Active,30-05-2025,23,0,2215.649902,2
4648,969,1887,09-01-2025,209807.5625,195,Active,22-06-2025,19,1,457.3599854,4
4649,198,837,21-02-2025,463220.6563,152,Legal Action,18-05-2025,42,1,289839.625,4
4650,172,817,23-10-2024,107030.4297,273,Active,19-05-2025,5,0,24751.33984,9
4651,1228,4657,03-07-2023,289239.5625,751,Legal Action,02-05-2025,16,1,128054.2969,3
4652,2705,2716,16-06-2025,269652.9063,37,Active,14-07-2025,7,0,5225.640137,10
4653,4295,1957,10-02-2025,288968.8438,163,Legal Action,25-05-2025,22,1,156184.1563,9
4654,4361,4444,04-03-2025,237568.3125,141,Legal Action,10-05-2025,30,1,64129.48047,4
4655,2051,1429,27-07-2024,223855.2031,361,Legal Action,09-07-2025,40,1,152569.0156,4
4656,3353,1172,02-04-2024,275880.0938,477,Active,24-04-2025,7,1,114913.1172,4
4657,1357,4633,07-12-2023,404826.5,594,Written Off,25-06-2025,26,1,98014.52344,3
4658,4317,3849,14-07-2024,200770.375,374,Legal Action,25-04-2025,39,1,136533.6875,2
4659,2365,890,29-09-2024,397041.2188,297,Legal Action,06-05-2025,37,1,80728.07031,10
4660,1881,1768,21-07-2025,405758,30,Legal Action,08-07-2025,15,1,203938.0625,7
4661,2763,3305,12-09-2023,195870.2656,680,Written Off,14-06-2025,31,1,35264.21094,5
4662,3563,3503,06-05-2024,104431.1563,443,Legal Action,18-05-2025,38,1,23388.53906,10
4663,1623,3119,04-09-2024,216118.3125,322,Active,08-06-2025,29,0,99403.46094,7
4664,2443,3625,05-04-2025,217823.7344,109,Active,08-06-2025,27,0,79381.21875,9
4665,1582,2755,18-02-2025,134245.4375,155,Active,08-05-2025,15,0,6089.450195,1
4666,2128,311,08-04-2025,345143.2813,106,Active,11-07-2025,28,0,152401.1563,2
4667,2128,310,21-04-2025,321973.8125,93,Legal Action,18-07-2025,32,1,188234.9844,2
4668,2982,604,22-11-2024,276315.8438,243,Settled,20-05-2025,35,0,222211.1875,7
4669,4177,1893,22-08-2022,789552.9375,1066,Written Off,20-05-2025,56,1,124050.1406,1
4670,4366,853,14-08-2023,205735.9844,709,Legal Action,07-05-2025,44,1,84212.77344,8
4671,1318,3447,19-04-2024,539029.5625,460,Active,05-05-2025,6,1,58955.73828,4
